449,200
288,400
327,600
298,800
307,1000
319,1200
356,1400
310,1600
309,1800
353,2000
313,2200
301,2400
332,2600
317,2800
326,3000
314,3200
347,3400
319,3600
314,3800
351,4000
320,4200
336,4400
327,4600
331,4800
329,5000
333,5200
345,5400
353,5600
343,5800
355,6000
345,6200
355,6400
352,6600
372,6800
346,7000
343,7200
370,7400
354,7600
344,7800
353,8000
572,8200
378,8400
370,8600
414,8800
392,9000
364,9200
416,9400
387,9600
378,9800
371,10000
393,10200
386,10400
405,10600
420,10800
525,11000
430,11200
382,11400
388,11600
414,11800
381,12000
755,12200
451,12400
387,12600
419,12800
399,13000
962,13200
402,13400
437,13600
400,13800
389,14000
393,14200
417,14400
410,14600
405,14800
390,15000
407,15200
401,15400
416,15600
533,15800
617,16000
444,16200
463,16400
456,16600
544,16800
662,17000
539,17200
671,17400
734,17600
762,17800
631,18000
647,18200
804,18400
751,18600
763,18800
837,19000
669,19200
992,19400
705,19600
1961,19800
1119,20000
1216,20200
1073,20400
933,20600
939,20800
942,21000
974,21200
1015,21400
1087,21600
1077,21800
1071,22000
1034,22200
1100,22400
987,22600
1010,22800
984,23000
1073,23200
1156,23400
1158,23600
1150,23800
1126,24000
1677,24200
1306,24400
1192,24600
1340,24800
1134,25000
1264,25200
1860,25400
1278,25600
1282,25800
1235,26000
1228,26200
1339,26400
1299,26600
1582,26800
1358,27000
1374,27200
1318,27400
1406,27600
1406,27800
1359,28000
2011,28200
1633,28400
1478,28600
1465,28800
1570,29000
1454,29200
1402,29400
1587,29600
1761,29800
1526,30000
1579,30200
1450,30400
1543,30600
1643,30800
1551,31000
1688,31200
1592,31400
1487,31600
1674,31800
1607,32000
540,32200
1356,32400
1627,32600
1606,32800
1701,33000
1623,33200
1713,33400
1706,33600
1714,33800
1732,34000
1831,34200
1631,34400
1781,34600
1834,34800
1997,35000
1651,35200
1742,35400
1822,35600
1954,35800
2312,36000
1864,36200
2586,36400
1807,36600
2015,36800
1987,37000
1925,37200
2205,37400
2272,37600
2015,37800
2136,38000
1996,38200
2176,38400
1703,38600
2041,38800
1979,39000
2288,39200
2641,39400
2736,39600
2456,39800
2100,40000
2097,40200
574,40400
2168,40600
2033,40800
2246,41000
2033,41200
2164,41400
571,41600
2041,41800
2201,42000
1772,42200
2162,42400
2237,42600
2296,42800
823,43000
1921,43200
2532,43400
2389,43600
2220,43800
2370,44000
1810,44200
1080,44400
1926,44600
2433,44800
2587,45000
2656,45200
2334,45400
2357,45600
2267,45800
646,46000
2689,46200
2588,46400
2508,46600
2534,46800
2453,47000
2417,47200
2521,47400
2275,47600
2568,47800
2588,48000
2380,48200
659,48400
2124,48600
2528,48800
2439,49000
2370,49200
2487,49400
582,49600
2191,49800
2572,50000
2759,50200
2505,50400
2727,50600
2933,50800
2811,51000
2640,51200
2780,51400
3052,51600
2823,51800
2659,52000
755,52200
2665,52400
2703,52600
2863,52800
2336,53000
805,53200
2322,53400
3029,53600
2930,53800
3263,54000
4141,54200
3253,54400
2935,54600
3046,54800
2530,55000
836,55200
2681,55400
2575,55600
608,55800
2654,56000
3041,56200
2558,56400
3381,56600
739,56800
3035,57000
2549,57200
694,57400
3346,57600
2818,57800
621,58000
2856,58200
3387,58400
781,58600
2766,58800
623,59000
2541,59200
611,59400
2492,59600
619,59800
3491,60000
628,60200
3347,60400
2903,60600
617,60800
3422,61000
3192,61200
665,61400
3588,61600
3406,61800
822,62000
3571,62200
3293,62400
664,62600
3686,62800
3118,63000
758,63200
3485,63400
2989,63600
714,63800
2813,64000
605,64200
3591,64400
3105,64600
652,64800
2604,65000
809,65200
2671,65400
/Users/zingus/Documents/glubl-test/node_modules/puppeteer-core/lib/cjs/puppeteer/util/assert.js:28
        throw new Error(message);
              ^

Error: No element found for selector: button[aria-label="Send"]
    at assert (/Users/zingus/Documents/glubl-test/node_modules/puppeteer-core/lib/cjs/puppeteer/util/assert.js:28:15)
    at IsolatedWorld.click (/Users/zingus/Documents/glubl-test/node_modules/puppeteer-core/lib/cjs/puppeteer/common/IsolatedWorld.js:188:32)
    at process.processTicksAndRejections (node:internal/process/task_queues:95:5)
    at async send (/Users/zingus/Documents/glubl-test/whatsapp-test.js:143:3)
    at async /Users/zingus/Documents/glubl-test/whatsapp-test.js:114:15

Node.js v18.15.0
